PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|COUNTY|STATE|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET|NO_BATHS
RN|72253726|E9500648|E95078|ACT|3000|79|HEATH ST|3|1|007|02130||Third floor 4 bedroom deleaded apartment is in a deleaded building.  Newer appliances and updated bath.  Unit shows well and conveniently located.    Apartment is newly renovated with Marble counter tops.      Hurry, this is a great deal and won't last.|10|11/9/2017 1:24:00 PM|1610579952|Suffolk|MA|D|6|4|1|0||0|0|0|1f;0h
RN|72254055|CN222635|AN2591|ACT|24|999999|Salem Street|200|15||02148||This office building is for lease. The building is located at the downtown Malden, with three levels. The first floor can be used as retail store or bank branch. The second and third floors are office spaces. Each level has about 5000 SF and can be divided into small office space. The building is perfect for small to middle size company. The building is in the heart of Malden and only a block from the Malden Center (Orange Line and Commuter Rail) MBTA station and Route 60, with excellent access to I-93 and Rt 1 and the Fellsway (Rt 28).|2|11/9/2017 11:04:00 PM|0|Middlesex|MA|B|1|0|0|6||0|0.14|99999|0f;6h
RN|72255196|CN216309|BB5919|ACT|3600|41|West Newton|B-1|1|104|02115||Charming, spacious garden level apartment with open concept living area which leads out to a darling patio nestled against pristine Haven Street.  This is a classic brownstone experience with two good sized bedrooms, an updated kitchen and bath, great exposed brick and tons of detail.  W/D in unit, heat and hot water included.  Pets considered on a case by case basis.  Available for 9/1 occupancy.|15|11/13/2017 11:52:00 PM|127|Suffolk|MA|D|5|2|1|0|N|0|9999|1078|1f;0h
RN|72256098|B0421525|AC0529|ACT|1300|21|Fifth street|///|22||02150||WHY PAY BUG BUILDING RENTS! RESERVE YOUR UNIT NOW ! NEW! LUXURY STUDIO.  NO FEES! The modern way of living in Chelsea-Boston.  A 24/7 professionally managed building  on a gracious corner features towering ceilings and oversized windows delivering abundant light .Residences feature lavish interior features including central heat and AC, modern full custom kitchens with stainless appliances,gas stove, built in micro, granite counter tops and back splashes. Sleek and spacious bathrooms feature custom made granite vanities, brushed nickel finishes, and elegant showers. Also, included is a custom wall bed system in either twin, full or queen size with a new luxurious mattress for a perfect night sleep. New bed linens are complimentary upon move in. Fully custom built out closets, Two modern chairs/plush stools to relax or work from your home/ office, large wall mounted LED cable ready television. Wi-Fi ready. Full laundry area. Steps to all "T" connections including the new SILVER LINE|27|3/12/2018 9:41:00 PM|1770495986|Suffolk|MA|D|1|0|1|0||0|0|0|1f;0h
RN|72257138|CN211609|AN2174|ACT|2300|214|Bennington|3|1|019|02128||Spacious two-plus bedroom apartment located approximately .2 miles walking distance from Day Square and its variety of dining and shopping options. Eat-in-kitchen with new cabinets and granite counter. Great pantry storage space. Freshly re-finished hardwood floors throughout. The master bedroom boasts a decorative mantle and a large walk-in closet/space for a small office. No laundry in building. Laundromat approximately 210 feet from property (Google Maps). Ample-sized living room with mantle and closet. Bonus room by second bedroom. Additional mud room/storage room. Full-bath with tub. The Airpot T Station is approximately .3 miles walking distance from your front door!|11|6/8/2018 11:27:00 AM|1140854767|Suffolk|MA|D|6|3|1|0||0|2500|1200|1f;0h
RN|72257317|NB111146|NB2324|ACT|4900|386|Commercial Street|3|1|106|02109||AVAILABLE DEC. 1ST.  Tailored Stay. Just make yourself at home. Monthly Rentals. Great for corporate stays, executives and business persons, visiting families and other short term.  Beautifully furnished apartment in the heart of the city!  All furniture, curtains, including TV, Netflix, wifi, heat, central a/c, hot water, electricity and all utilities also, all linens (100% Egyptian Cotton) included. Bedroom One with a King bed. Bedroom Two: Your Choice of King bed or 2 single beds. Fully stocked kitchen with pans, utensils, cookware, dish-ware, glassware, Keurig machine, etc. and all kitchen appliances.  Kitchen with granite countertops and tile floors. Open concept living and dining room.  Exposed brick.  Hardwood floors and new recessed and LED, dimmable lighting throughout.  Bathroom with glass tiles and quartz countertop. Stylish, warm and modern.  Laundry in building.|11|3/19/2018 7:55:00 AM|0|Suffolk|MA|D|5|2|1|0||0|9999999|970|1f;0h
RN|72257524|NB113082|NB3857|ACT|2100|1505|Commonwealth Ave|201|1||02135||Accessible (Large) Studio is available for move-in on December 1st, Studio Plus one is available now. Both are $2100 a month non-furnished. $2500 furnished. First and last month, but we require tenants’ insurance that can be bought for $12 a month. Tenants pay electricity bill only. Parking is available on property for extra charge. The address is 1505 Commonwealth Avenue, Brighton.|8|11/20/2017 5:42:00 PM|22020681|Suffolk|MA|D|1|1|1|0||0|1000|1000|1f;0h
RN|72259156|CT007963|BB9279|ACT|3950|121|Portland|408|1||02114||Situated in Boston's rapidly evolving Bulfinch Triangle neighborhood, Forecaster 121 will offer luxury condo living to the city's most discerning residents. The location of Forecaster 121 blends the hip & historic in this most ideal of downtown Boston locations at the intersection of  the North End, Beacon Hill and Faneuil Hall. The boutique style condo building features loft style condominiums that feature oversized windows, dramatic ceilings, and a modern kitchen with stainless steel appliances! Other high end amenities include 24-hour concierge and valet services, meeting room,  enjoy the residents' fitness studio or walk the miles of Greenway, Harborwalk, or Esplanade trails. Shop at new Boston Public Market or explore the many restaurants outside your front door.|12|3/28/2018 3:17:00 PM|805603574|Suffolk|MA|C|5|2|2|0|Y|1|99999|1139|2f;0h
RN|72259576|TM326507|AN4450|PCG|2950|1099|Cambridge St|1|13||02139||Spacious 3 bedroom apartment with open kitchen/living room layout and equal-sized bedrooms. This unit features hardwood floors, full-sized fridge and dishwasher, tons of sunlight in front bedrooms, and large rear-deck! Pet-Friendly.  *Sorry there is no laundry on site, but laundromats close-by.|9|4/30/2018 11:58:00 AM|-2144285249|Middlesex|MA|D|4|3|1|0||0|0|1000|1f;0h
RN|72260973|NB111541|NB2109|ACT|3750|64|Highland Avenue|1|13||02139||Fully furnished 2 Bedroom, 1.5 bath condo on a lovely tree-lined street between Harvard and Central Square. Spacious and bright, this unit features a new kitchen with stainless steel appliances, two living areas with space for a home office and nice sized bedrooms. Details include hardwood floors, gas fireplace and touches of elegant exposed brick. This unit also features a charming porch/deck which leads to a beautiful garden and large landscaped yard. Rentel term is flexible from 3 - 12 months.|11|12/4/2017 10:44:00 AM|0|Middlesex|MA|C|5|2|1|1||0|0|1366|1f;1h
RN|72261450|CT007963|BB9279|ACT|3050|110|Cypress|302|12|06V|02445||Wonderfully situated in the heart of Brookline’s highly desirable Brookline Hills is Cypress Lofts, a professionally managed elevator building built in 2003 . It is less than a tenth of a mile to the D Line, .67 miles to the C Line and offers easy access to Brookline Village shops and restaurants, as well as downtown Boston. This lovely unit has two spacious bedrooms and a full bathroom in 982 square feet of living space. An open foyer doubles as a great dining room and is open to the wonderful living room with large windows and high ceilings. Also off of the foyer/dining room is the great kitchen, featuring granite counters and stainless appliances. A hallway connects the living area to the private bedroom area, including two bedrooms, one offering a walk-in closet, the full bathroom and laundry closet with full sized machines. Central air conditioning and two assigned garage parking spaces (tandem) are also included.|10|3/28/2018 2:57:00 PM|805574905|Norfolk|MA|C|4|2|1|0||2|0|982|1f;0h
RN|72261517|CN222099|BB1275|ACT|2200|24-26|Concord Ave|210|13||02138||Large, bright 1-bedroom with beautiful hardwood floors and tons of closet space. Well maintained-professionally managed building comprised of mostly graduate/doctorate students & working professionals. Less than a 10 minute walk from Harvard Square. Off street parking available for $180/month. Additional storage available for $50/ month.|18|12/5/2017 3:06:00 PM|1543520271|Middlesex|MA|D|3|1|1|0||0|695|675|1f;0h
RN|72262944|BB808648|AC1161|ACT|5000|160|Beacon|3|1||02116||Remarks: FURNISHED RENTAL in a superior period building with a fireplaced lobby, spectacular detail and designer finishes; Grand stairway and elevator; Stunning south facing 1 bed completely renovated; Spacious living room with a fireplace, high ceilings and period detail; Gourmet kitchen; Spa like bath with steam shower; Two fireplaces; Large floor to ceiling windows; Dramatic architectural details; 14 ft ceiling. Available for 6-12 month lease. Rent includes heat, hot water, electric, central air, ONE DIRECT ACCESS ASSIGNED PARKING behind building.  Available NOW!|14|6/22/2018 7:08:00 AM|124089|Suffolk|MA|C|3|1|1|0||1|1007|1007|1f;0h
RN|72263887|CT003571|BB3289|ACT|5200|16|Wadsworth St|16|1|010|02134||Luxury FURNISHED 4 bedroom 3 bathroom townhouse.  Property was purchased as new construction by owner and extremely well maintained.  Everything is top of the  line - stainless steel appliances, granite countertops, marble bathrooms, vaulted ceilings, recessed lighting, huge closets, free laundry, central air conditioning (multiple zones) and CAT-5 internet wiring in each room. The bedrooms are furnished with a dresser, bed and a desk. The house is less than a five minute walk from the subway  (Packard’s Corner) and the grocery store (Star Market).|16|12/13/2017 4:29:00 PM|0|Suffolk|MA|B|7|4|2|1||2|2400|2400|2f;1h
RN|72263894|CT003571|BB3289|ACT|3500|88|Kingston Street|1E|1|111|02111||I have a furnished unit for rent in a new construction elevator building (Lafayette Lofts). The condo is located in the heart of the city next to the Public Garden and the Boston Commons a block away from the Ritz Carlton, Millenium Place, Radian, Kensington, Archstone and Macy's. The property has hardwood floors throughout with tons of lighting and 15' ceilings with floor to ceiling windows. The property includes granite countertops, dishwasher, garbage disposal, ice maker, washer/dryer and is fully wired for cable in the living room and bedroom. The condo is a 2 minutes away from South Station and 8 minutes Faneuil Hall -- within a block or so of the green, orange and red subway lines. The unit is directly under the State Street Financial Tower at 1 Lincoln Street.  Unit is furnished with high end leather sofas, ottoman, kitchen table, bed, dresser, nightstands, television, desk and kitchen supplies.  Parking available at local garage. 6 month minimum lease.|11|12/13/2017 4:43:00 PM|0|Suffolk|MA|C|4|1|1|0|Y|2|852|852|1f;0h
RN|72264149|CN215638|BB9927|ACT|2700|30|Antrim St|2|13||02139||Fully Furnished rental available ASAP for short term or lease through 8/31/2018, option to stay longer!  1 bed 1 bath available on top floor of a beautiful Two-Family house conveniently located in desirable Antrim St in Mid Cambridge.  Close to Universities, Harvard and MIT, Inman Sq, and Central Square Red Line T stop.  Apartment Features:  Fully furnished,  High vaulted Ceiling,  Private deck and shared outdoor space,  Hardwood floors throughout,  Fully equipped kitchen with quartz counters, SS appliances, Dish/Disposal.  In-Unit Laundry!|19|12/14/2017 1:55:00 PM|301|Middlesex|MA|C|4|1|1|0||0|99999999|99999|1f;0h
RN|72265010|CN208341|AC1077|ACT|2800|4|kevin rd|2|1|06B|02125||Newly renovated 3 bed, 2 full bath condo. Carefully designed to provide tenant with the most efficient and live-able floor plan within the walls of a classic triple decker.  Unit offers comfortable bedrooms with large closets and designer finishings and fixtures. The contemporary color scheme includes American White and Gray Owl walls with Ebony floors and Black entry doors. Each bathroom is trimmed with Grohe fixtures and shower controls. Nearly every piece of the unit above the foundation has been renovated including: new plumbing, new electric, new siding, new roof, new front and rear balconies, new gas lines, even new walls and ceilings. Attention was paid to energy efficiency by installing high efficiency gas furnaces with Honeywell smart thermostats and LED lighting throughout the house. The layout provides plenty of storage including 9 drawers and a large pantry closet with laundry hookup. Deeded storage in the basement.|15|12/18/2017 6:29:00 PM|0|Suffolk|MA|C|4|3|2|0|Y|0|9999|1042|2f;0h
